CLASS_NAME	PERSON_FULL_NAME	BEGIN_HH_TIME	SECTION_END_DATE	AVAIL_SEAT	DAY_CODE	BLDG_CODE	BEGIN_MM_TIME	FK_CDI_INSTR_TYPE	FK_SPM_SPCL_MTG_CD	COUNT_ON_WAITLIST	END_HH_TIME	PRIMARY_INSTR_FLAG	LONG_DESC	END_MM_TIME	SECTION_START_DATE	STP_ENRLT_FLAG	SCTN_ENRLT_QTY	START_DATE	ROOM_CODE	SECTION_NUMBER	SECT_CODE	BEFORE_DESC	SCTN_CPCTY_QTY	FK_SST_SCTN_STATCD
SPPS 232	Staff	0	2017-12-18	9999	 	TBA	0	SE	TBA	0	0	 	                              	0	2017-08-14	N	0	 	TBA	912831	A01	 	9999	NC	
SPPS 233	Eckmann, Lars	0	2017-12-18	9943	 	TBA	0	LE	TBA	0	0	Y	                              	0	2017-09-05	N	56	 	TBA	912832	A00	 	9999	AC	
SPPS 233	Staff	0	2017-12-18	9999	 	TBA	0	SE	TBA	0	0	 	                              	0	2017-08-14	N	0	 	TBA	912833	A01	 	9999	NC	
SPPS 245	Kritchevsky, Mark	0	2017-12-18	9938	 	TBA	0	LE	TBA	0	0	Y	                              	0	2017-08-14	N	61	 	TBA	912834	A00	 	9999	AC	
SPPS 245	Staff	0	2017-12-18	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2017-08-14	N	0	 	TBA	912835	A01	 	9999	NC	
SPPS 245	Staff	0	2017-12-18	9999	 	TBA	0	LA	TBA	0	0	 	                              	0	2017-08-14	N	0	 	TBA	912836	A50	 	9999	NC	
SPPS 247	Gustafsson, Asa Birgitta	0	2017-12-18	9943	 	TBA	0	LE	TBA	0	0	Y	                              	0	2017-09-05	N	56	 	TBA	912837	A00	 	9999	AC	
SPPS 266	Karriker, Margo J.	0	2017-12-18	9978	 	TBA	0	LE	TBA	0	0	Y	                              	0	2017-08-14	N	21	 	TBA	918942	A00	 	9999	AC	
SPPS 266	Staff	0	2017-12-18	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2017-08-14	N	0	 	TBA	918943	A01	 	9999	NC	
SPPS 267	Colbert, James	0	2017-12-18	9982	 	TBA	0	LE	TBA	0	0	Y	                              	0	2017-08-14	N	17	 	TBA	912838	A00	 	9999	AC	
SPPS 267	Staff	0	2017-12-18	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2017-08-14	N	0	 	TBA	912839	A01	 	9999	NC	
SPPS 270A	Garcia-Sarzosa, Jorge	0	2017-12-18	9981	 	TBA	0	LE	TBA	0	0	Y	                              	0	2017-08-14	N	18	 	TBA	912930	A00	 	9999	AC	
SPPS 270A	Staff	0	2017-12-18	9999	 	TBA	0	LA	TBA	0	0	 	                              	0	2017-08-14	N	0	 	TBA	912931	A01	 	9999	NC	
SPPS 272	Painter, Nathan A.	0	2017-12-18	9945	 	TBA	0	LE	TBA	0	0	Y	                              	0	2017-08-14	N	54	 	TBA	912840	A00	 	9999	AC	
SPPS 272	Staff	0	2017-12-18	9999	 	TBA	0	OT	TBA	0	0	 	                              	0	2017-08-14	N	0	 	TBA	912841	A01	 	9999	NC	
SPPS 278	Fricovsky, Eduardo Santiago	0	2017-12-18	9992	 	TBA	0	PR	TBA	0	0	Y	                              	0	2017-08-14	N	7	 	TBA	912842	A00	 	9999	AC	
SPPS 286	Lee, Kelly C.	0	2017-12-18	9990	 	TBA	0	LE	TBA	0	0	Y	                              	0	2017-08-14	N	9	 	TBA	921276	A00	 	9999	AC	
SPPS 297	Jones, John	0	2017-12-18	9992	 	TBA	0	SE	TBA	0	0	Y	Law & Ethics Conference Leader	0	2017-08-14	N	7	 	TBA	912843	A00	 	9999	AC	
SPPS 297	Watanabe, Jonathan H	0	2017-12-18	9994	 	TBA	0	SE	TBA	0	0	Y	Administration Pharmacy       	0	2017-08-14	N	5	 	TBA	912844	B00	 	9999	AC	
SPPS 297	Watanabe, Jonathan H	0	2017-12-18	9996	 	TBA	0	SE	TBA	0	0	Y	Admin Pharmacy Coordinator    	0	2017-08-14	N	3	 	TBA	912845	C00	 	9999	AC	
SPPS 297	Chen, Timothy	0	2017-12-18	19	 	TBA	0	SE	TBA	0	0	Y	Tobacco Cessation Med Mgt Clin	0	2017-08-14	N	6	 	TBA	918900	D00	 	25	AC	
SPPS 297	Radic, Zoran	0	2017-12-18	9996	 	TBA	0	SE	TBA	0	0	Y	AdvVis DrugMacro Struc Interax	0	2017-08-14	N	3	 	TBA	918944	E00	 	9999	AC	
SPPS 297	Fricovsky, Eduardo Santiago	0	2017-12-18	9999	 	TBA	0	SE	TBA	0	0	Y	Tobacco Cessation Med Mgt Clin	0	2017-08-14	N	0	 	TBA	919424	F00	 	9999	AC	
SPPS 297	Colbert, James	0	2017-12-18	9965	 	TBA	0	SE	TBA	0	0	Y	Concepts in Pharm Legislation 	0	2017-08-14	N	34	 	TBA	922372	G00	 	9999	AC	
SPPS 298	Caffrey, Conor	0	2017-12-08	0	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	1	 	TBA	924414	001	 	1	AC	
SPPS 400A	Colbert, James	0	2017-12-18	9980	 	TBA	0	CL	TBA	0	0	Y	                              	0	2017-08-14	N	19	 	TBA	912932	A00	 	9999	AC	
SPPS 400A	Colbert, James	0	2017-12-18	9991	 	TBA	0	CL	TBA	0	0	Y	                              	0	2017-08-14	N	8	 	TBA	912934	B00	 	9999	AC	
SPPS 400A	Staff	0	2017-12-18	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2017-08-14	N	0	 	TBA	912933	A01	 	9999	NC	
SPPS 400A	Staff	0	2017-12-18	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2017-08-14	N	0	 	TBA	912935	B01	 	9999	NC	
SPPS 400B	Colbert, James	0	2017-12-18	9993	 	TBA	0	CL	TBA	0	0	Y	                              	0	2017-08-14	N	6	 	TBA	912936	A00	 	9999	AC	
SPPS 400B	Colbert, James	0	2017-12-18	9992	 	TBA	0	CL	TBA	0	0	Y	                              	0	2017-08-14	N	7	 	TBA	912938	B00	 	9999	AC	
SPPS 400B	Staff	0	2017-12-18	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2017-08-14	N	0	 	TBA	912937	A01	 	9999	NC	
SPPS 400B	Staff	0	2017-12-18	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2017-08-14	N	0	 	TBA	912939	B01	 	9999	NC	
SPPS 401A	Colbert, James	0	2017-12-18	9991	 	TBA	0	CL	TBA	0	0	Y	                              	0	2017-08-14	N	8	 	TBA	912940	A00	 	9999	AC	
SPPS 401A	Colbert, James	0	2017-12-18	9988	 	TBA	0	CL	TBA	0	0	Y	                              	0	2017-08-14	N	11	 	TBA	912942	B00	 	9999	AC	
SPPS 401A	Staff	0	2017-12-18	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2017-08-14	N	0	 	TBA	912941	A01	 	9999	NC	
SPPS 401A	Staff	0	2017-12-18	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2017-08-14	N	0	 	TBA	912943	B01	 	9999	NC	
SPPS 401B	Colbert, James	0	2017-12-18	9993	 	TBA	0	CL	TBA	0	0	Y	                              	0	2017-08-14	N	6	 	TBA	912944	A00	 	9999	AC	
SPPS 401B	Colbert, James	0	2017-12-18	9993	 	TBA	0	CL	TBA	0	0	Y	                              	0	2017-08-14	N	6	 	TBA	912946	B00	 	9999	AC	
SPPS 401B	Staff	0	2017-12-18	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2017-08-14	N	0	 	TBA	912945	A01	 	9999	NC	
SPPS 401B	Staff	0	2017-12-18	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2017-08-14	N	0	 	TBA	912947	B01	 	9999	NC	
SPPS 402	Colbert, James	0	2017-11-03	9998	 	TBA	0	CL	TBA	0	0	Y	                              	0	2017-09-25	N	1	 	TBA	912846	A00	 	9999	AC	
SPPS 402	Colbert, James	0	2017-12-15	9990	 	TBA	0	CL	TBA	0	0	Y	                              	0	2017-11-06	N	9	 	TBA	912848	B00	 	9999	AC	
SPPS 402	Staff	0	2017-12-18	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2017-08-14	N	0	 	TBA	912847	A01	 	9999	NC	
SPPS 402	Staff	0	2017-12-18	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2017-08-14	N	0	 	TBA	912849	B01	 	9999	NC	
SPPS 403	Colbert, James	0	2017-11-03	9988	 	TBA	0	CL	TBA	0	0	Y	                              	0	2017-09-25	N	11	 	TBA	912850	A00	 	9999	AC	
SPPS 403	Colbert, James	0	2017-12-15	9989	 	TBA	0	CL	TBA	0	0	Y	                              	0	2017-11-06	N	10	 	TBA	912852	B00	 	9999	AC	
SPPS 403	Staff	0	2017-12-18	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2017-08-14	N	0	 	TBA	912851	A01	 	9999	NC	
SPPS 403	Staff	0	2017-12-18	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2017-08-14	N	0	 	TBA	912853	B01	 	9999	NC	
SPPS 421CH	Colbert, James	0	2017-12-18	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2017-08-14	N	0	 	TBA	912948	A00	 	9999	AC	
SPPS 421CH	Colbert, James	0	2017-12-18	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2017-08-14	N	0	 	TBA	912950	B00	 	9999	AC	
SPPS 421CH	Staff	0	2017-12-18	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2017-08-14	N	0	 	TBA	912949	A01	 	9999	NC	
SPPS 421CH	Staff	0	2017-12-18	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2017-08-14	N	0	 	TBA	912951	B01	 	9999	NC	
SPPS 421CP	Colbert, James	0	2017-12-18	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2017-08-14	N	0	 	TBA	912952	A00	 	9999	AC	
SPPS 421CP	Colbert, James	0	2017-12-18	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2017-08-14	N	0	 	TBA	912954	B00	 	9999	AC	
SPPS 421CP	Staff	0	2017-12-18	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2017-08-14	N	0	 	TBA	912953	A01	 	9999	NC	
SPPS 421CP	Staff	0	2017-12-18	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2017-08-14	N	0	 	TBA	912955	B01	 	9999	NC	
SPPS 421MH	Colbert, James	0	2017-12-18	9997	 	TBA	0	CL	TBA	0	0	Y	                              	0	2017-08-14	N	2	 	TBA	912956	A00	 	9999	AC	
SPPS 421MH	Colbert, James	0	2017-12-18	9997	 	TBA	0	CL	TBA	0	0	Y	                              	0	2017-08-14	N	2	 	TBA	912958	B00	 	9999	AC	
SPPS 421MH	Staff	0	2017-12-18	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2017-08-14	N	0	 	TBA	912957	A01	 	9999	NC	
SPPS 421MH	Staff	0	2017-12-18	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2017-08-14	N	0	 	TBA	912959	B01	 	9999	NC	
SPPS 421SH	Colbert, James	0	2017-12-18	9998	 	TBA	0	CL	TBA	0	0	Y	                              	0	2017-08-14	N	1	 	TBA	912960	A00	 	9999	AC	
SPPS 421SH	Colbert, James	0	2017-12-18	9997	 	TBA	0	CL	TBA	0	0	Y	                              	0	2017-08-14	N	2	 	TBA	912962	B00	 	9999	AC	
SPPS 421SH	Staff	0	2017-12-18	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2017-08-14	N	0	 	TBA	912961	A01	 	9999	NC	
SPPS 421SH	Staff	0	2017-12-18	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2017-08-14	N	0	 	TBA	912963	B01	 	9999	NC	
SPPS 422MC	Colbert, James	0	2017-12-18	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2017-08-14	N	0	 	TBA	912964	A00	 	9999	AC	
SPPS 422MC	Colbert, James	0	2017-12-18	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2017-08-14	N	0	 	TBA	912966	B00	 	9999	AC	
SPPS 422MC	Staff	0	2017-12-18	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2017-08-14	N	0	 	TBA	912965	A01	 	9999	NC	
SPPS 422MC	Staff	0	2017-12-18	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2017-08-14	N	0	 	TBA	912967	B01	 	9999	NC	
SPPS 423MC	Colbert, James	0	2017-12-18	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2017-08-14	N	0	 	TBA	912968	A00	 	9999	AC	
SPPS 423MC	Colbert, James	0	2017-12-18	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2017-08-14	N	0	 	TBA	912970	B00	 	9999	AC	
SPPS 423MC	Staff	0	2017-12-18	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2017-08-14	N	0	 	TBA	912969	A01	 	9999	NC	
SPPS 423MC	Staff	0	2017-12-18	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2017-08-14	N	0	 	TBA	912971	B01	 	9999	NC	
SPPS 424MC	Colbert, James	0	2017-12-18	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2017-08-14	N	0	 	TBA	912972	A00	 	9999	AC	
SPPS 424MC	Colbert, James	0	2017-12-18	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2017-08-14	N	0	 	TBA	912974	B00	 	9999	AC	
SPPS 424MC	Staff	0	2017-12-18	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2017-08-14	N	0	 	TBA	912973	A01	 	9999	NC	
SPPS 424MC	Staff	0	2017-12-18	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2017-08-14	N	0	 	TBA	912975	B01	 	9999	NC	
SPPS 425MC	Colbert, James	0	2017-12-18	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2017-08-14	N	0	 	TBA	912976	A00	 	9999	AC	
SPPS 425MC	Colbert, James	0	2017-12-18	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2017-08-14	N	0	 	TBA	912978	B00	 	9999	AC	
SPPS 425MC	Staff	0	2017-12-18	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2017-08-14	N	0	 	TBA	912977	A01	 	9999	NC	
SPPS 425MC	Staff	0	2017-12-18	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2017-08-14	N	0	 	TBA	912979	B01	 	9999	NC	
SPPS 426MC	Colbert, James	0	2017-12-18	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2017-08-14	N	0	 	TBA	912980	A00	 	9999	AC	
SPPS 426MC	Colbert, James	0	2017-12-18	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2017-08-14	N	0	 	TBA	912982	B00	 	9999	AC	
SPPS 426MC	Staff	0	2017-12-18	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2017-08-14	N	0	 	TBA	912981	A01	 	9999	NC	
SPPS 426MC	Staff	0	2017-12-18	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2017-08-14	N	0	 	TBA	912983	B01	 	9999	NC	
SPPS 427MC	Colbert, James	0	2017-12-18	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2017-08-14	N	0	 	TBA	912984	A00	 	9999	AC	
SPPS 427MC	Colbert, James	0	2017-12-18	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2017-08-14	N	0	 	TBA	912985	B00	 	9999	AC	
SPPS 428MC	Colbert, James	0	2017-12-18	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2017-08-14	N	0	 	TBA	912986	A00	 	9999	AC	
SPPS 428MC	Colbert, James	0	2017-12-18	9998	 	TBA	0	CL	TBA	0	0	Y	                              	0	2017-08-14	N	1	 	TBA	912988	B00	 	9999	AC	
SPPS 428MC	Staff	0	2017-12-18	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2017-08-14	N	0	 	TBA	912987	A01	 	9999	NC	
SPPS 428MC	Staff	0	2017-12-18	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2017-08-14	N	0	 	TBA	912989	B01	 	9999	NC	
SPPS 431MC	Colbert, James	0	2017-12-18	9995	 	TBA	0	CL	TBA	0	0	Y	                              	0	2017-08-14	N	4	 	TBA	912990	A00	 	9999	AC	
SPPS 431MC	Colbert, James	0	2017-12-18	9995	 	TBA	0	CL	TBA	0	0	Y	                              	0	2017-08-14	N	4	 	TBA	912992	B00	 	9999	AC	
SPPS 431MC	Staff	0	2017-12-18	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2017-08-14	N	0	 	TBA	912991	A01	 	9999	NC	
SPPS 431MC	Staff	0	2017-12-18	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2017-08-14	N	0	 	TBA	912993	B01	 	9999	NC	
SPPS 432MC	Colbert, James	0	2017-12-18	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2017-08-14	N	0	 	TBA	912994	A00	 	9999	AC	
SPPS 432MC	Colbert, James	0	2017-12-18	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2017-08-14	N	0	 	TBA	912996	B00	 	9999	AC	
SPPS 432MC	Staff	0	2017-12-18	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2017-08-14	N	0	 	TBA	912995	A01	 	9999	NC	
SPPS 432MC	Staff	0	2017-12-18	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2017-08-14	N	0	 	TBA	912997	B01	 	9999	NC	
SPPS 433MC	Colbert, James	0	2017-12-18	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2017-08-14	N	0	 	TBA	912998	A00	 	9999	AC	
SPPS 433MC	Colbert, James	0	2017-12-18	9998	 	TBA	0	CL	TBA	0	0	Y	                              	0	2017-08-14	N	1	 	TBA	913000	B00	 	9999	AC	
SPPS 433MC	Staff	0	2017-12-18	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2017-08-14	N	0	 	TBA	912999	A01	 	9999	NC	
SPPS 433MC	Staff	0	2017-12-18	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2017-08-14	N	0	 	TBA	913001	B01	 	9999	NC	
SPPS 435MC	Colbert, James	0	2017-12-18	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2017-08-14	N	0	 	TBA	913002	A00	 	9999	AC	
SPPS 435MC	Colbert, James	0	2017-12-18	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2017-08-14	N	0	 	TBA	913005	B00	 	9999	AC	
SPPS 435MC	Staff	0	2017-12-18	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2017-08-14	N	0	 	TBA	913003	A01	 	9999	NC	
SPPS 435MC	Staff	0	2017-12-18	9999	 	TBA	0	LE	TBA	0	0	 	                              	0	2017-08-14	N	0	 	TBA	913004	A50	 	9999	NC	
SPPS 435MC	Staff	0	2017-12-18	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2017-08-14	N	0	 	TBA	913006	B01	 	9999	NC	
SPPS 435MC	Staff	0	2017-12-18	9999	 	TBA	0	LE	TBA	0	0	 	                              	0	2017-08-14	N	0	 	TBA	913007	B50	 	9999	NC	
SPPS 436MC	Colbert, James	0	2017-12-18	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2017-08-14	N	0	 	TBA	913008	A00	 	9999	AC	
SPPS 436MC	Colbert, James	0	2017-12-18	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2017-08-14	N	0	 	TBA	913010	B00	 	9999	AC	
SPPS 436MC	Staff	0	2017-12-18	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2017-08-14	N	0	 	TBA	913009	A01	 	9999	NC	
SPPS 436MC	Staff	0	2017-12-18	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2017-08-14	N	0	 	TBA	913011	B01	 	9999	NC	
SPPS 437MC	Colbert, James	0	2017-12-18	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2017-08-14	N	0	 	TBA	913012	A00	 	9999	AC	
SPPS 437MC	Colbert, James	0	2017-12-18	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2017-08-14	N	0	 	TBA	913014	B00	 	9999	AC	
SPPS 437MC	Staff	0	2017-12-18	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2017-08-14	N	0	 	TBA	913013	A01	 	9999	NC	
SPPS 437MC	Staff	0	2017-12-18	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2017-08-14	N	0	 	TBA	913015	B01	 	9999	NC	
SPPS 438MC	Colbert, James	0	2017-12-18	9998	 	TBA	0	CL	TBA	0	0	Y	                              	0	2017-08-14	N	1	 	TBA	913016	A00	 	9999	AC	
SPPS 438MC	Colbert, James	0	2017-12-18	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2017-08-14	N	0	 	TBA	913018	B00	 	9999	AC	
SPPS 438MC	Staff	0	2017-12-18	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2017-08-14	N	0	 	TBA	913017	A01	 	9999	NC	
SPPS 438MC	Staff	0	2017-12-18	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2017-08-14	N	0	 	TBA	913019	B01	 	9999	NC	
SPPS 439	Colbert, James	0	2017-11-03	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2017-09-25	N	0	 	TBA	912854	A00	 	9999	AC	
SPPS 439	Colbert, James	0	2017-12-15	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2017-11-06	N	0	 	TBA	912856	B00	 	9999	AC	
SPPS 439	Staff	0	2017-12-18	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2017-08-14	N	0	 	TBA	912855	A01	 	9999	NC	
SPPS 439	Staff	0	2017-12-18	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2017-08-14	N	0	 	TBA	912857	B01	 	9999	NC	
SPPS 440MC	Colbert, James	0	2017-12-18	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2017-08-14	N	0	 	TBA	913020	A00	 	9999	AC	
SPPS 440MC	Colbert, James	0	2017-12-18	9998	 	TBA	0	CL	TBA	0	0	Y	                              	0	2017-08-14	N	1	 	TBA	913023	B00	 	9999	AC	
SPPS 440MC	Staff	0	2017-12-18	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2017-08-14	N	0	 	TBA	913021	A01	 	9999	NC	
SPPS 440MC	Staff	0	2017-12-18	9999	 	TBA	0	LE	TBA	0	0	 	                              	0	2017-08-14	N	0	 	TBA	913022	A50	 	9999	NC	
SPPS 440MC	Staff	0	2017-12-18	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2017-08-14	N	0	 	TBA	913024	B01	 	9999	NC	
SPPS 440MC	Staff	0	2017-12-18	9999	 	TBA	0	LE	TBA	0	0	 	                              	0	2017-08-14	N	0	 	TBA	913025	B50	 	9999	NC	
SPPS 441MC	Colbert, James	0	2017-12-18	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2017-08-14	N	0	 	TBA	913026	A00	 	9999	AC	
SPPS 441MC	Colbert, James	0	2017-12-18	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2017-08-14	N	0	 	TBA	913028	B00	 	9999	AC	
SPPS 441MC	Staff	0	2017-12-18	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2017-08-14	N	0	 	TBA	913027	A01	 	9999	NC	
SPPS 441MC	Staff	0	2017-12-18	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2017-08-14	N	0	 	TBA	913029	B01	 	9999	NC	
SPPS 442MC	Colbert, James	0	2017-12-18	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2017-08-14	N	0	 	TBA	913030	A00	 	9999	AC	
SPPS 442MC	Colbert, James	0	2017-12-18	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2017-08-14	N	0	 	TBA	913032	B00	 	9999	AC	
SPPS 442MC	Staff	0	2017-12-18	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2017-08-14	N	0	 	TBA	913031	A01	 	9999	NC	
SPPS 442MC	Staff	0	2017-12-18	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2017-08-14	N	0	 	TBA	913033	B01	 	9999	NC	
SPPS 443	Colbert, James	0	2017-11-03	9998	 	TBA	0	CL	TBA	0	0	Y	                              	0	2017-09-25	N	1	 	TBA	912858	A00	 	9999	AC	
SPPS 443	Colbert, James	0	2017-12-15	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2017-11-06	N	0	 	TBA	912860	B00	 	9999	AC	
SPPS 443	Staff	0	2017-12-18	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2017-08-14	N	0	 	TBA	912859	A01	 	9999	NC	
SPPS 443	Staff	0	2017-12-18	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2017-08-14	N	0	 	TBA	912861	B01	 	9999	NC	
SPPS 444	Colbert, James	0	2017-11-03	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2017-09-25	N	0	 	TBA	912862	A00	 	9999	AC	
SPPS 444	Colbert, James	0	2017-12-15	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2017-11-06	N	0	 	TBA	912864	B00	 	9999	AC	
SPPS 444	Staff	0	2017-12-18	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2017-08-14	N	0	 	TBA	912863	A01	 	9999	NC	
SPPS 444	Staff	0	2017-12-18	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2017-08-14	N	0	 	TBA	912865	B01	 	9999	NC	
SPPS 445MC	Colbert, James	0	2017-12-18	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2017-08-14	N	0	 	TBA	913034	A00	 	9999	AC	
SPPS 445MC	Colbert, James	0	2017-12-18	9998	 	TBA	0	CL	TBA	0	0	Y	                              	0	2017-08-14	N	1	 	TBA	913036	B00	 	9999	AC	
SPPS 445MC	Staff	0	2017-12-18	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2017-08-14	N	0	 	TBA	913035	A01	 	9999	NC	
SPPS 445MC	Staff	0	2017-12-18	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2017-08-14	N	0	 	TBA	913037	B01	 	9999	NC	
SPPS 446	Colbert, James	0	2017-11-03	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2017-09-25	N	0	 	TBA	912866	A00	 	9999	AC	
SPPS 446	Colbert, James	0	2017-12-15	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2017-11-03	N	0	 	TBA	912868	B00	 	9999	AC	
SPPS 446	Staff	0	2017-12-18	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2017-08-14	N	0	 	TBA	912867	A01	 	9999	NC	
SPPS 446	Staff	0	2017-12-18	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2017-08-14	N	0	 	TBA	912869	B01	 	9999	NC	
SPPS 447	Colbert, James	0	2017-11-03	9997	 	TBA	0	CL	TBA	0	0	Y	                              	0	2017-09-25	N	2	 	TBA	912870	A00	 	9999	AC	
SPPS 447	Colbert, James	0	2017-12-15	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2017-11-06	N	0	 	TBA	912872	B00	 	9999	AC	
SPPS 447	Staff	0	2017-12-18	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2017-08-14	N	0	 	TBA	912871	A01	 	9999	NC	
SPPS 447	Staff	0	2017-12-18	9999	 	TBA	0	DI	TBA	0	0	 	                              	0	2017-08-14	N	0	 	TBA	912873	B01	 	9999	NC	
SPPS 448	Colbert, James	0	2017-11-03	9999	 	TBA	0	CL	TBA	0	0	Y	                              	0	2017-09-25	N	0	 	TBA	912874	A00	 	9999	AC	
